object_type,domain,table_name,table_chinese_name,table_purpose,row_grain,field_position,field_name,field_chinese_name,data_type,nullable,default,stored_data,business_purpose,source_system,writer,foundation_tier,view_readiness_status,view_readiness_blockers,view_grain_key,key_and_constraints,foreign_key_activation,table_unique_constraints,table_exclusion_constraints,table_checks,time_semantics,history_version_semantics,sensitivity,example,misuse_warning,lifecycle,mutation_policy,minimum_grain_verdict,storage_class,derivability,why_stored_not_view
TABLE,ai,ai_call,AI调用流水,记录一次模型调用的模板版本、调用方、输入引用、输出、token、成本、延迟和验证结果。,一次模型请求一行,21,error_code,错误代码,text,True,,失败时机器可读错误。,聚合排障。,应用AI调用,BakeryOps AI服务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"completed_at IS NULL OR completed_at >= started_at | validation_status: validation_status IN ('VALID','INVALID_SCHEMA','SAFETY_BLOCKED','INCOMPLETE','NOT_APPLICABLE') | input_tokens: input_tokens IS NULL OR input_tokens >= 0 | output_tokens: output_tokens IS NULL OR output_tokens >= 0 | cost_usd: cost_usd IS NULL OR cost_usd >= 0 | latency_ms: latency_ms IS NULL OR latency_ms >= 0 | status: status IN ('RUNNING','SUCCEEDED','FAILED','CANCELLED','BLOCKED')",NOT_APPLICABLE,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,PROVIDER_TIMEOUT,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,记录一次模型调用的模板版本、调用方、输入引用、输出、token、成本、延迟和验证结果。
TABLE,ai,ai_call,AI调用流水,记录一次模型调用的模板版本、调用方、输入引用、输出、token、成本、延迟和验证结果。,一次模型请求一行,22,created_at,创建时间,timestamptz,False,now(),该行首次写入数据库的绝对时间。,用于审计写入先后、排查延迟；不能代替业务发生时间。,应用AI调用,BakeryOps AI服务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"completed_at IS NULL OR completed_at >= started_at | validation_status: validation_status IN ('VALID','INVALID_SCHEMA','SAFETY_BLOCKED','INCOMPLETE','NOT_APPLICABLE') | input_tokens: input_tokens IS NULL OR input_tokens >= 0 | output_tokens: output_tokens IS NULL OR output_tokens >= 0 | cost_usd: cost_usd IS NULL OR cost_usd >= 0 | latency_ms: latency_ms IS NULL OR latency_ms >= 0 | status: status IN ('RUNNING','SUCCEEDED','FAILED','CANCELLED','BLOCKED')",Explicit timestamp/date field; interpretation is limited to field contract.,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,2026-08-09T10:30:00+08:00,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,记录一次模型调用的模板版本、调用方、输入引用、输出、token、成本、延迟和验证结果。
TABLE,ai,ai_call,AI调用流水,记录一次模型调用的模板版本、调用方、输入引用、输出、token、成本、延迟和验证结果。,一次模型请求一行,23,updated_at,最后更新时间,timestamptz,False,now(),该行最后一次被允许修改的绝对时间。,用于增量同步和并发检查；事实发生时间仍应使用专门字段。,应用AI调用,BakeryOps AI服务,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,,,"completed_at IS NULL OR completed_at >= started_at | validation_status: validation_status IN ('VALID','INVALID_SCHEMA','SAFETY_BLOCKED','INCOMPLETE','NOT_APPLICABLE') | input_tokens: input_tokens IS NULL OR input_tokens >= 0 | output_tokens: output_tokens IS NULL OR output_tokens >= 0 | cost_usd: cost_usd IS NULL OR cost_usd >= 0 | latency_ms: latency_ms IS NULL OR latency_ms >= 0 | status: status IN ('RUNNING','SUCCEEDED','FAILED','CANCELLED','BLOCKED')",Explicit timestamp/date field; interpretation is limited to field contract.,CONTROLLED_UPDATE_UNTIL_TERMINAL,none,2026-08-09T11:05:00+08:00,,CORE_MIGRATION,CONTROLLED_UPDATE_UNTIL_TERMINAL,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,记录一次模型调用的模板版本、调用方、输入引用、输出、token、成本、延迟和验证结果。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,1,prompt_segment_id,片段版本ID,uuid,False,gen_random_uuid(),一版 Prompt 片段稳定身份。,作为稳定连接键，避免使用名称、手机号或外部编号跨模块关联。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,PK,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,ea942cf7-d8f8-5452-9441-f5dcd209a42f,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,2,segment_code,片段代码,text,False,,程序引用的稳定片段代码。,与 version_no 共同选择具体内容。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"UQ(segment_code,version_no)",WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,DAILY_REVIEW_RULES,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,3,version_no,片段版本号,integer,False,,同一片段代码内从 1 递增的版本号。,内容改变时新增版本，不覆盖旧模板所用内容。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"UQ(segment_code,version_no) | version_no > 0",WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,3,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,4,segment_name,片段名称,text,False,,该版本发布时的显示名称。,配置界面和历史审计。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,每日复盘规则,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,5,segment_category,片段类别,text,False,,ROLE、RULE、KNOWLEDGE、CONTEXT 或 FORMAT。,控制组合顺序和审查。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT')",WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,RULE,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,6,content,片段内容,text,False,,本片段版本冻结的 Prompt 文本。,多个模板通过外键复用同一内容，旧调用不受后续版本影响。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,internal,你是每日复盘助手...,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,7,content_sha256,内容校验值,char(64),False,,片段内容 SHA-256。,验证部署和调用采用同一版本。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,21b0...64位十六进制,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,8,variable_schema,变量Schema,jsonb,False,'{}'::jsonb,本片段允许注入的变量及类型。,防止未声明变量和提示注入。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,"{""business_date"":{""type"":""string""}}",,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,9,status,版本状态,text,False,'DRAFT',DRAFT、APPROVED、ACTIVE、RETIRED 或 REJECTED。,只有 ACTIVE 可加入新模板；旧模板仍可引用已退役版本。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,ACTIVE,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,10,approved_by_user_id,批准账号,uuid,True,,批准该片段版本的账号。,作为稳定连接键，避免使用名称、手机号或外部编号跨模块关联。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,FK->app_user.user_id,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,bf26d5a4-c925-5882-9760-664e98c3efe7,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,11,approved_at,批准时间,timestamptz,True,,该片段版本获批时间。,审计内容何时可用于生产。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",Explicit timestamp/date field; interpretation is limited to field contract.,DRAFT_MUTABLE_THEN_FROZEN,none,2026-08-01T09:30:00+08:00,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,12,created_by_user_id,创建账号,uuid,True,,触发该次人工或受控系统写入的应用账号。自动任务可以为空并由 job_run_id 追踪。,区分谁确认了业务事实与哪个服务实际执行 SQL。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,FK->app_user.user_id,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,internal,018f7f12-7c40-7dc1-a2ac-4a7924c60b21,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,13,created_at,创建时间,timestamptz,False,now(),该行首次写入数据库的绝对时间。,用于审计写入先后、排查延迟；不能代替业务发生时间。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",Explicit timestamp/date field; interpretation is limited to field contract.,DRAFT_MUTABLE_THEN_FROZEN,none,2026-08-09T10:30:00+08:00,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_segment,Prompt片段版本,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。,Prompt片段代码 × 版本号一行,14,updated_at,最后更新时间,timestamptz,False,now(),该行最后一次被允许修改的绝对时间。,用于增量同步和并发检查；事实发生时间仍应使用专门字段。,AI管理员配置,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,WITH_TABLE,segment_code + version_no,,"version_no: version_no > 0 | segment_category: segment_category IN ('ROLE','RULE','KNOWLEDGE','CONTEXT','FORMAT') | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",Explicit timestamp/date field; interpretation is limited to field contract.,DRAFT_MUTABLE_THEN_FROZEN,none,2026-08-09T11:05:00+08:00,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个可复用 Prompt 片段版本的内容、变量结构和校验值；不在每个模板关联中重复复制内容。
TABLE,ai,ai_prompt_template,Prompt模板版本,一行冻结一个 AI 场景模板版本的模型、参数、输出 schema 和安全策略；不再为稳定模板头另拆版本表。,AI场景代码 × 版本号一行,1,prompt_template_id,模板版本ID,uuid,False,gen_random_uuid(),一版 Prompt 模板稳定身份。,作为稳定连接键，避免使用名称、手机号或外部编号跨模块关联。,AI管理员发布,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,PK,WITH_TABLE,template_code + version_no,,"version_no: version_no > 0 | model_provider: model_provider ~ '^[A-Z][A-Z0-9_]{1,31}$' | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,31a7e519-9430-5234-8d72-b3f041f8eee3,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个 AI 场景模板版本的模型、参数、输出 schema 和安全策略；不再为稳定模板头另拆版本表。
TABLE,ai,ai_prompt_template,Prompt模板版本,一行冻结一个 AI 场景模板版本的模型、参数、输出 schema 和安全策略；不再为稳定模板头另拆版本表。,AI场景代码 × 版本号一行,2,template_code,模板代码,text,False,,程序调用的稳定 AI 场景代码。,与 version_no 共同选择具体版本。,AI管理员发布,BakeryOps AI配置,PHASE1,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"UQ(template_code,version_no)",WITH_TABLE,template_code + version_no,,"version_no: version_no > 0 | model_provider: model_provider ~ '^[A-Z][A-Z0-9_]{1,31}$' | status: status IN ('DRAFT','APPROVED','ACTIVE','RETIRED','REJECTED')",NOT_APPLICABLE,DRAFT_MUTABLE_THEN_FROZEN,none,DAILY_REVIEW,,CORE_MIGRATION,DRAFT_MUTABLE_THEN_FROZEN,PASS_PLATFORM_SIDECAR_NOT_BUSINESS_FACT,CORE_PLATFORM_STATE,NOT_DERIVABLE_FOR_RECOVERY_OR_SECURITY,一行冻结一个 AI 场景模板版本的模型、参数、输出 schema 和安全策略；不再为稳定模板头另拆版本表。
