guardrail_type,current_object,guardrail_name,current_definition,current_enabled_or_valid,current_object_disposition,target_objects,required_action,verification_gate,implementation_status
INDEX,employees,employees_pkey,CREATE UNIQUE INDEX employees_pkey ON public.employees USING btree (id),True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_application | hr_application_stage_event | hr_employment | hr_employee_event | hr_employment_source_identity | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,employees,idx_employees_name,CREATE INDEX idx_employees_name ON public.employees USING btree (name),True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_application | hr_application_stage_event | hr_employment | hr_employee_event | hr_employment_source_identity | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,employees,idx_employees_status,CREATE INDEX idx_employees_status ON public.employees USING btree (status),True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_application | hr_application_stage_event | hr_employment | hr_employee_event | hr_employment_source_identity | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,employees,idx_employees_status_created,"CREATE INDEX idx_employees_status_created ON public.employees USING btree (status, created_at DESC)",True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_application | hr_application_stage_event | hr_employment | hr_employee_event | hr_employment_source_identity | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,employees,idx_employees_store,CREATE INDEX idx_employees_store ON public.employees USING btree (store_id),True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_application | hr_application_stage_event | hr_employment | hr_employee_event | hr_employment_source_identity | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,employees,idx_employees_updated_at,CREATE INDEX idx_employees_updated_at ON public.employees USING btree (updated_at DESC),True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_application | hr_application_stage_event | hr_employment | hr_employee_event | hr_employment_source_identity | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,fact_hbti_response,fact_hbti_response_campaign_idx,"CREATE INDEX fact_hbti_response_campaign_idx ON public.fact_hbti_response USING btree (campaign_version, answered_at DESC)",True,NORMALIZE,mkt_campaign_version | mkt_campaign_member | mkt_survey_question | mkt_survey_response | mkt_survey_answer | mkt_survey_result,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,fact_hbti_response,fact_hbti_response_code_idx,CREATE INDEX fact_hbti_response_code_idx ON public.fact_hbti_response USING btree (hbti_code),True,NORMALIZE,mkt_campaign_version | mkt_campaign_member | mkt_survey_question | mkt_survey_response | mkt_survey_answer | mkt_survey_result,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,fact_hbti_response,pk_fact_hbti_response,"CREATE UNIQUE INDEX pk_fact_hbti_response ON public.fact_hbti_response USING btree (store, member_id, campaign_version, attempt_id)",True,NORMALIZE,mkt_campaign_version | mkt_campaign_member | mkt_survey_question | mkt_survey_response | mkt_survey_answer | mkt_survey_result,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,fact_shift,fact_shift_date_area_idx,"CREATE INDEX fact_shift_date_area_idx ON public.fact_shift USING btree (work_date DESC, area)",True,REMODEL,app_job_run | ops_shift_plan_version | ops_role | ops_station | ops_shift_requirement | ops_shift_assignment | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,fact_shift,fact_shift_post_idx,CREATE INDEX fact_shift_post_idx ON public.fact_shift USING btree (post) WHERE (post <> 'OFF'::text),True,REMODEL,app_job_run | ops_shift_plan_version | ops_role | ops_station | ops_shift_requirement | ops_shift_assignment | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,fact_shift,pk_fact_shift,"CREATE UNIQUE INDEX pk_fact_shift ON public.fact_shift USING btree (work_date, store_id, staff_name)",True,REMODEL,app_job_run | ops_shift_plan_version | ops_role | ops_station | ops_shift_requirement | ops_shift_assignment | hr_employment_mapping_review,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_cashflow,finance_cashflow_pkey,"CREATE UNIQUE INDEX finance_cashflow_pkey ON public.finance_cashflow USING btree (month, store, item)",True,MIGRATE,finance_import_batch | finance_cashflow_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_cashflow,finance_cashflow_store_month_idx,"CREATE INDEX finance_cashflow_store_month_idx ON public.finance_cashflow USING btree (store, month)",True,MIGRATE,finance_import_batch | finance_cashflow_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_expense,finance_expense_month_store_idx,"CREATE INDEX finance_expense_month_store_idx ON public.finance_expense USING btree (month, store)",True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_expense,finance_expense_pkey,CREATE UNIQUE INDEX finance_expense_pkey ON public.finance_expense USING btree (id),True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_expense,finance_expense_store_month_idx,"CREATE INDEX finance_expense_store_month_idx ON public.finance_expense USING btree (store, month)",True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_expense_raw,finance_expense_raw_month_store_idx,"CREATE INDEX finance_expense_raw_month_store_idx ON public.finance_expense_raw USING btree (month, store)",True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_expense_raw,finance_expense_raw_pkey,CREATE UNIQUE INDEX finance_expense_raw_pkey ON public.finance_expense_raw USING btree (id),True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_expense_raw,finance_expense_raw_store_month_idx,"CREATE INDEX finance_expense_raw_store_month_idx ON public.finance_expense_raw USING btree (store, month)",True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_item_sales,finance_item_sales_month_store_idx,"CREATE INDEX finance_item_sales_month_store_idx ON public.finance_item_sales USING btree (month, store)",True,MIGRATE_REKEY,finance_item_sales_monthly,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_item_sales,finance_item_sales_pkey,CREATE UNIQUE INDEX finance_item_sales_pkey ON public.finance_item_sales USING btree (id),True,MIGRATE_REKEY,finance_item_sales_monthly,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_item_sales,finance_item_sales_store_month_idx,"CREATE INDEX finance_item_sales_store_month_idx ON public.finance_item_sales USING btree (store, month)",True,MIGRATE_REKEY,finance_item_sales_monthly,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_labor,finance_labor_pkey,"CREATE UNIQUE INDEX finance_labor_pkey ON public.finance_labor USING btree (month, store)",True,ARCHIVE_COMPAT,finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_labor,finance_labor_store_month_idx,"CREATE INDEX finance_labor_store_month_idx ON public.finance_labor USING btree (store, month)",True,ARCHIVE_COMPAT,finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_labor_detail,finance_labor_detail_pkey,"CREATE UNIQUE INDEX finance_labor_detail_pkey ON public.finance_labor_detail USING btree (month, store, category, item, org)",True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_labor_detail,finance_labor_detail_store_month_idx,"CREATE INDEX finance_labor_detail_store_month_idx ON public.finance_labor_detail USING btree (store, month)",True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_material,finance_material_month_store_idx,"CREATE INDEX finance_material_month_store_idx ON public.finance_material USING btree (month, store)",True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_material,finance_material_pkey,CREATE UNIQUE INDEX finance_material_pkey ON public.finance_material USING btree (id),True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_material,finance_material_store_month_idx,"CREATE INDEX finance_material_store_month_idx ON public.finance_material USING btree (store, month)",True,MERGE_TYPED,finance_import_batch | finance_monthly_cost_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_order_base,finance_order_base_pkey,"CREATE UNIQUE INDEX finance_order_base_pkey ON public.finance_order_base USING btree (month, store)",True,MERGE_METRIC,finance_monthly_metric,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_order_base,finance_order_base_store_month_idx,"CREATE INDEX finance_order_base_store_month_idx ON public.finance_order_base USING btree (store, month)",True,MERGE_METRIC,finance_monthly_metric,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_orders,finance_orders_pkey,CREATE UNIQUE INDEX finance_orders_pkey ON public.finance_orders USING btree (id),True,MIGRATE,finance_order_logistics_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_orders,finance_orders_store_order_date_idx,"CREATE INDEX finance_orders_store_order_date_idx ON public.finance_orders USING btree (store, d_order)",True,MIGRATE,finance_order_logistics_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_period_map,finance_period_map_pkey,"CREATE UNIQUE INDEX finance_period_map_pkey ON public.finance_period_map USING btree (major, sub)",True,VERSION,finance_period_category_map,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_pl_metrics,finance_pl_metrics_pkey,"CREATE UNIQUE INDEX finance_pl_metrics_pkey ON public.finance_pl_metrics USING btree (month, store, metric)",True,MIGRATE,finance_monthly_metric,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_pl_metrics,finance_pl_metrics_store_month_idx,"CREATE INDEX finance_pl_metrics_store_month_idx ON public.finance_pl_metrics USING btree (store, month)",True,MIGRATE,finance_monthly_metric,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_revenue_daily,finance_revenue_daily_date_store_key,"CREATE UNIQUE INDEX finance_revenue_daily_date_store_key ON public.finance_revenue_daily USING btree (date, store)",True,MIGRATE,finance_import_batch | finance_sales_daily,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_revenue_daily,finance_revenue_daily_store_date_idx,"CREATE INDEX finance_revenue_daily_store_date_idx ON public.finance_revenue_daily USING btree (store, date)",True,MIGRATE,finance_import_batch | finance_sales_daily,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_stock,finance_stock_month_store_idx,"CREATE INDEX finance_stock_month_store_idx ON public.finance_stock USING btree (month, store)",True,MIGRATE_REKEY,finance_inventory_snapshot_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_stock,finance_stock_pkey,CREATE UNIQUE INDEX finance_stock_pkey ON public.finance_stock USING btree (id),True,MIGRATE_REKEY,finance_inventory_snapshot_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_stock,finance_stock_store_month_idx,"CREATE INDEX finance_stock_store_month_idx ON public.finance_stock USING btree (store, month)",True,MIGRATE_REKEY,finance_inventory_snapshot_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_stock_flow,finance_stock_flow_month_store_idx,"CREATE INDEX finance_stock_flow_month_store_idx ON public.finance_stock_flow USING btree (month, store)",True,MIGRATE_REKEY,finance_inventory_flow_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_stock_flow,finance_stock_flow_pkey,CREATE UNIQUE INDEX finance_stock_flow_pkey ON public.finance_stock_flow USING btree (id),True,MIGRATE_REKEY,finance_inventory_flow_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_stock_flow,finance_stock_flow_store_month_idx,"CREATE INDEX finance_stock_flow_store_month_idx ON public.finance_stock_flow USING btree (store, month)",True,MIGRATE_REKEY,finance_inventory_flow_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_store,finance_store_pkey,CREATE UNIQUE INDEX finance_store_pkey ON public.finance_store USING btree (store),True,MERGE_IDENTITY,ops_location | ops_location_source_identity,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_supplier_orders,finance_supplier_orders_month_store_idx,"CREATE INDEX finance_supplier_orders_month_store_idx ON public.finance_supplier_orders USING btree (month, store)",True,MIGRATE_REKEY,finance_supplier_purchase_monthly,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_supplier_orders,finance_supplier_orders_pkey,CREATE UNIQUE INDEX finance_supplier_orders_pkey ON public.finance_supplier_orders USING btree (id),True,MIGRATE_REKEY,finance_supplier_purchase_monthly,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_supplier_orders,finance_supplier_orders_store_month_idx,"CREATE INDEX finance_supplier_orders_store_month_idx ON public.finance_supplier_orders USING btree (store, month)",True,MIGRATE_REKEY,finance_supplier_purchase_monthly,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_targets,finance_targets_pkey,"CREATE UNIQUE INDEX finance_targets_pkey ON public.finance_targets USING btree (month, store, item)",True,VERSION,finance_target,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,finance_targets,finance_targets_store_month_idx,"CREATE INDEX finance_targets_store_month_idx ON public.finance_targets USING btree (store, month)",True,VERSION,finance_target,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,forecast_snapshot,forecast_snapshot_date_product_name_key,"CREATE UNIQUE INDEX forecast_snapshot_date_product_name_key ON public.forecast_snapshot USING btree (date, product_name)",True,REMODEL,ops_forecast_run | ops_forecast_line | ops_production_plan_version | ops_production_plan_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,forecast_snapshot,forecast_snapshot_pkey,CREATE UNIQUE INDEX forecast_snapshot_pkey ON public.forecast_snapshot USING btree (id),True,REMODEL,ops_forecast_run | ops_forecast_line | ops_production_plan_version | ops_production_plan_line,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,hbti_auth_token,hbti_auth_token_pkey,CREATE UNIQUE INDEX hbti_auth_token_pkey ON public.hbti_auth_token USING btree (token_hash),True,REISSUE_NOT_MIGRATE,app_one_time_token,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,hbti_auth_token,ix_hbti_auth_token_expires,CREATE INDEX ix_hbti_auth_token_expires ON public.hbti_auth_token USING btree (expires_at),True,REISSUE_NOT_MIGRATE,app_one_time_token,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,hbti_gift_stock,hbti_gift_stock_pkey,CREATE UNIQUE INDEX hbti_gift_stock_pkey ON public.hbti_gift_stock USING btree (template_name),True,MIGRATE_REKEY,mkt_reward | mkt_reward_stock | mkt_reward_claim | v_mkt_reward_stock_reconciliation,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,hbti_rate_limit,hbti_rate_limit_pkey,CREATE UNIQUE INDEX hbti_rate_limit_pkey ON public.hbti_rate_limit USING btree (bucket),True,EXPIRE_NOT_MIGRATE,app_rate_limit_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,hbti_rate_limit,ix_hbti_rate_limit_expires_at,CREATE INDEX ix_hbti_rate_limit_expires_at ON public.hbti_rate_limit USING btree (expires_at),True,EXPIRE_NOT_MIGRATE,app_rate_limit_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,holiday,holiday_pkey,CREATE UNIQUE INDEX holiday_pkey ON public.holiday USING btree (id),True,SPLIT_EVIDENCE,app_job_run | ops_calendar_event | v_ops_holiday_factor,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,holiday,uk_holiday_date,CREATE UNIQUE INDEX uk_holiday_date ON public.holiday USING btree (date),True,SPLIT_EVIDENCE,app_job_run | ops_calendar_event | v_ops_holiday_factor,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,hourly_sales_summary,hourly_sales_summary_date_hour_key,"CREATE UNIQUE INDEX hourly_sales_summary_date_hour_key ON public.hourly_sales_summary USING btree (date, hour)",True,MIGRATE,pos_sales_hour | v_pos_sales_hour_current,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,hourly_sales_summary,hourly_sales_summary_pkey,CREATE UNIQUE INDEX hourly_sales_summary_pkey ON public.hourly_sales_summary USING btree (id),True,MIGRATE,pos_sales_hour | v_pos_sales_hour_current,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_hourly_sales,item_hourly_sales_date_hour_item_name_key,"CREATE UNIQUE INDEX item_hourly_sales_date_hour_item_name_key ON public.item_hourly_sales USING btree (date, hour, item_name)",True,MIGRATE_SOURCE_FIRST,pos_ingest_batch | pos_product_listing | pos_item_sales_hour,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_hourly_sales,item_hourly_sales_date_item_idx,"CREATE INDEX item_hourly_sales_date_item_idx ON public.item_hourly_sales USING btree (date, item_name)",True,MIGRATE_SOURCE_FIRST,pos_ingest_batch | pos_product_listing | pos_item_sales_hour,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_hourly_sales,item_hourly_sales_pkey,CREATE UNIQUE INDEX item_hourly_sales_pkey ON public.item_hourly_sales USING btree (id),True,MIGRATE_SOURCE_FIRST,pos_ingest_batch | pos_product_listing | pos_item_sales_hour,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_hourly_sales,item_hourly_sales_store_date_idx,"CREATE INDEX item_hourly_sales_store_date_idx ON public.item_hourly_sales USING btree (store, date)",True,MIGRATE_SOURCE_FIRST,pos_ingest_batch | pos_product_listing | pos_item_sales_hour,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
