domain,domain_name,table_name,chinese_name,purpose,row_grain,writer,readers,source,foundation_tier,lifecycle,lifecycle_meaning,mutation_policy,mutation_policy_meaning,storage_class,minimum_grain_verdict,derivability,derived_fields_or_outputs,audit_action,original_r4_disposition,claude_fable_5_result,why_stored_not_view,retention,primary_key,outgoing_foreign_keys,incoming_references,read_only_views,unique_constraints,nulls_not_distinct_uniques,nulls_distinct_uniques,exclusion_constraints,table_checks,notes
ops,地点、产品、预测、计划、执行与班表,ops_production_plan_version,生产预估单版本,直接保留某地点某营业日每次预测建议、人工调整、审批、发布或取消，不再为同一自然键另建空壳主单。,生产地点 × 计划营业日 × 版本号一行,BakeryOps；审批人改变状态,BakeryOps | 供应链 | 分析/BI,预测或人工复制调整,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,CORE_DECISION_OUTPUT,PASS_HISTORICAL_DECISION_FACT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,,R6_MERGE_INTO: absorb ops_production_plan; location + business date is the stable plan identity,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP; CODEX_FURTHER_MERGED_REDUNDANT_CORE_SHELL,直接保留某地点某营业日每次预测建议、人工调整、审批、发布或取消，不再为同一自然键另建空壳主单。；虽然数值可计算，但该版本曾被提出、批准或用于触发行动，历史决定本身不可从当前输入反推。,业务存续期内保留；归档规则在实施前确认,production_plan_version_id,location_id → ops_location.location_id | forecast_run_id → ops_forecast_run.forecast_run_id | based_on_version_id → ops_production_plan_version.production_plan_version_id | approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,ops_production_plan_line.production_plan_version_id | ops_production_plan_version.based_on_version_id | ops_production_run.production_plan_version_id | ops_workload_run.production_plan_version_id | scm_material_requirement_run.production_plan_version_id,v_ops_item_daily_pulse | v_ops_plan_vs_production | v_cost_card_product_cost_component | v_business_timeline,location_id + plan_business_date + version_no,,,,,R6 终审将 ops_production_plan 合并到本表：location_id + plan_business_date 就是跨版本自然身份，另存主单 UUID 和可变头状态只会重复。草稿可受控修改；PUBLISHED、REJECTED、CANCELLED 或 SUPERSEDED 后冻结。任何数量调整或整单取消都追加新版本，产品级来源与理由保存在新版本的 ops_production_plan_line。
ops,地点、产品、预测、计划、执行与班表,ops_production_plan_line,生产预估单产品行,保存某版本每个产品的计划数量和人工判断来源。,预估单版本 × 产品一行,BakeryOps,BakeryOps | 供应链 | 分析/BI,预测行加人工调整,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,CORE_DECISION_OUTPUT,PASS_HISTORICAL_DECISION_FACT,CALCULABLE_BUT_CURRENT_INPUTS_CANNOT_RECREATE_PAST_DECISION,adjustment_delta -> compare quantity with based_on_plan_line_id,R6_MERGE_INTO: absorb ops_plan_adjustment reason and provenance into a new plan-version line; derive delta,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP; PLAN_ADJUSTMENT_MERGE_TARGET_CORRECTED_TO_LINE,保存某版本每个产品的计划数量和人工判断来源。；虽然数值可计算，但该版本曾被提出、批准或用于触发行动，历史决定本身不可从当前输入反推。,业务存续期内保留；归档规则在实施前确认,production_plan_line_id,production_plan_version_id → ops_production_plan_version.production_plan_version_id | product_id → ops_product.product_id | forecast_line_id → ops_forecast_line.forecast_line_id | based_on_plan_line_id → ops_production_plan_line.production_plan_line_id | unit_id → app_unit.unit_id | suggested_by_ai_call_id → ai_call.ai_call_id | confirmed_by_user_id → app_user.user_id,ops_production_plan_line.based_on_plan_line_id | ops_production_plan_slot.production_plan_line_id | ops_production_run_line.production_plan_line_id | scm_material_requirement_component.production_plan_line_id,v_ops_item_daily_pulse | v_ops_plan_vs_production | v_scm_material_requirement_trace | v_cost_card_product_cost_component,production_plan_version_id + product_id,,,,,before quantity 和 delta 由 based_on_plan_line_id 与 planned_quantity 确定性派生；这里只保存不可派生的产品级决定、理由和来源。
ops,地点、产品、预测、计划、执行与班表,ops_production_plan_slot,生产时段计划,把产品总计划拆到具体生产时段，解决总量正确但时段断货的问题。,计划产品行 × 生产时段一行,BakeryOps,BakeryOps | 分析/BI,运营排产,EXTENSION_PACK:PRODUCTION_EXECUTION,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,把产品总计划拆到具体生产时段，解决总量正确但时段断货的问题。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,production_plan_slot_id,production_plan_line_id → ops_production_plan_line.production_plan_line_id,,,production_plan_line_id + sequence_no,,,,slot_end > slot_start,
ops,地点、产品、预测、计划、执行与班表,ops_workload_run,工作量计算运行,把已发布生产计划和预测销售转换为岗位/工位所需分钟，作为班表显式上游。,地点 × 营业日 × 一次工作量计算一行,BakeryOps 工作量任务,BakeryOps | 分析/BI,已发布预估单、历史服务量和标准工时,EXTENSION_PACK:SHIFT_AND_WORKFORCE,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,把已发布生产计划和预测销售转换为岗位/工位所需分钟，作为班表显式上游。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,workload_run_id,job_run_id → app_job_run.job_run_id | location_id → ops_location.location_id | production_plan_version_id → ops_production_plan_version.production_plan_version_id,ops_shift_plan_version.workload_run_id | ops_workload_line.workload_run_id,,,,,,,
ops,地点、产品、预测、计划、执行与班表,ops_workload_line,岗位工作量行,保存某工作量运行对岗位、工位及可选产品的需求分钟和数量依据。,工作量运行 × 岗位 × 工位 × 可选产品一行,BakeryOps 工作量任务,BakeryOps | 分析/BI,工作量计算输出,EXTENSION_PACK:SHIFT_AND_WORKFORCE,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,保存某工作量运行对岗位、工位及可选产品的需求分钟和数量依据。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,workload_line_id,workload_run_id → ops_workload_run.workload_run_id | role_id → ops_role.role_id | station_id → ops_station.station_id | product_id → ops_product.product_id,ops_shift_requirement.workload_line_id,,workload_run_id + role_id + station_id + product_id + workload_unit [NULLS NOT DISTINCT：空值也参与去重],workload_run_id + role_id + station_id + product_id + workload_unit,,,,required_work_minutes 是按 algorithm_version 冻结的运行输出；因最低开岗、并行和取整不一定等于简单乘法，具体公式必须在 explanation 中可复算。
ops,地点、产品、预测、计划、执行与班表,ops_production_run,实际生产批次,记录一次真实生产执行，不用计划数量冒充实际产出。,生产地点 × 营业日 × 一次生产批次一行,门店/厨房执行流程,BakeryOps | 供应链 | 分析/BI,生产人员确认或设备数据,EXTENSION_PACK:PRODUCTION_EXECUTION,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,记录一次真实生产执行，不用计划数量冒充实际产出。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,production_run_id,location_id → ops_location.location_id | production_plan_version_id → ops_production_plan_version.production_plan_version_id | created_by_user_id → app_user.user_id,ops_dispatch.production_run_id | ops_production_run_line.production_run_id | scm_inventory_movement.production_run_id,v_ops_plan_vs_production | v_business_timeline,location_id + source_run_code [NULLS DISTINCT：仅非空值去重，允许多条空值],,location_id + source_run_code,,completed_at IS NULL OR completed_at >= started_at,
ops,地点、产品、预测、计划、执行与班表,ops_production_run_line,实际生产产品行,保存实际生产的合格、报废和返工数量，并可追溯到计划行。,生产批次 × 产品一行,门店/厨房执行流程,BakeryOps | 供应链 | 分析/BI,生产人员确认或设备数据,EXTENSION_PACK:PRODUCTION_EXECUTION,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,保存实际生产的合格、报废和返工数量，并可追溯到计划行。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,production_run_line_id,production_run_id → ops_production_run.production_run_id | product_id → ops_product.product_id | production_plan_line_id → ops_production_plan_line.production_plan_line_id | unit_id → app_unit.unit_id,ops_dispatch_line.production_run_line_id,v_ops_item_daily_pulse | v_ops_plan_vs_production | v_ops_production_vs_dispatch,production_run_id + product_id,,,,,
ops,地点、产品、预测、计划、执行与班表,ops_dispatch,地点间配送,记录成品从中央厨房或门店发往另一地点的一次配送。,发出地点 × 接收地点 × 一次配送批次一行,配送执行流程,BakeryOps | 供应链 | 分析/BI,人工确认或物流系统,EXTENSION_PACK:PRODUCTION_EXECUTION,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,记录成品从中央厨房或门店发往另一地点的一次配送。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,dispatch_id,from_location_id → ops_location.location_id | to_location_id → ops_location.location_id | production_run_id → ops_production_run.production_run_id | created_by_user_id → app_user.user_id,ops_dispatch_line.dispatch_id,v_ops_production_vs_dispatch | v_business_timeline,dispatch_code,,,,from_location_id <> to_location_id | received_at IS NULL OR received_at >= dispatched_at,
ops,地点、产品、预测、计划、执行与班表,ops_dispatch_line,配送产品行,保存配送中每个产品的发出、接收、拒收和差异数量。,配送单 × 产品一行,配送执行流程,BakeryOps | 供应链 | 分析/BI,发出与接收确认,EXTENSION_PACK:PRODUCTION_EXECUTION,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,保存配送中每个产品的发出、接收、拒收和差异数量。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,dispatch_line_id,dispatch_id → ops_dispatch.dispatch_id | product_id → ops_product.product_id | production_run_line_id → ops_production_run_line.production_run_line_id | unit_id → app_unit.unit_id,,v_ops_item_daily_pulse | v_ops_production_vs_dispatch,dispatch_id + product_id,,,,,
ops,地点、产品、预测、计划、执行与班表,ops_daily_review,每日运营复盘,保存某地点营业日的结构化复盘版本，区分人工事实、AI总结和采纳状态。,地点 × 营业日 × 复盘版本一行,BakeryOps 复盘流程,BakeryOps | 分析/BI,POS、计划、生产、班表、突发与人工输入,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,CORE_WORKFLOW_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,保存某地点营业日的结构化复盘版本，区分人工事实、AI总结和采纳状态。；人工决定、批准、状态转换或业务副作用本身就是事实，不能从最终结果倒推。,业务存续期内保留；归档规则在实施前确认,daily_review_id,location_id → ops_location.location_id | ai_call_id → ai_call.ai_call_id | approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,ops_review_action.daily_review_id,v_ops_daily_review_current,location_id + business_date + version_no,,,,(manager_avg_transaction IS NULL AND manager_avg_transaction_source IS NULL) OR (manager_avg_transaction IS NOT NULL AND manager_avg_transaction_source IS NOT NULL),保存只修改 DRAFT；提交/批准后冻结。若店长或 POS 后续更正，复制为 version_no+1 并将旧版标为 SUPERSEDED。manager_input 与 review_summary 必须分别按其 schema version 通过受控写函数校验，未知键拒绝。manager_avg_transaction 只承接带明确 source 的历史或人工独立报告值；新系统计算值由视图从 manager_revenue / manager_transaction_count 派生。正式 current 读取按 v_ops_daily_review_current 的确定性规则选版。
ops,地点、产品、预测、计划、执行与班表,ops_review_action,复盘改进行动,把复盘建议变成有负责人、期限和完成状态的动作。,复盘 × 一项改进行动一行,门店或区域运营,BakeryOps | 分析/BI,已批准复盘或人工创建,CORE_BUSINESS,CORE_MIGRATION,承接现有数据/契约或作为无损迁移必需治理底座,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,CORE_BASE_FACT,PASS_MINIMUM_PHYSICAL_FOUNDATION,NO,,KEEP_IN_PHASE1,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_CORE_KEEP,把复盘建议变成有负责人、期限和完成状态的动作。；这是来源原值或最小业务事件，是多种派生分析的不可替代输入。,业务存续期内保留；归档规则在实施前确认,review_action_id,daily_review_id → ops_daily_review.daily_review_id | owner_employment_id → hr_employment.employment_id | created_by_user_id → app_user.user_id,msg_outbound_message.review_action_id,,,,,,,
